,Date,Volumetric Rain
0,2001-01-28 12:00:00,192430336.0
1,2001-01-28 13:00:00,187640816.0
2,2001-01-28 14:00:00,185329344.0
3,2001-01-28 15:00:00,187410880.0
4,2001-01-28 16:00:00,190105200.0
5,2001-01-28 17:00:00,199455024.0
6,2001-01-28 18:00:00,206646672.0
7,2001-01-28 19:00:00,221347632.0
8,2001-01-28 20:00:00,219612016.0
9,2001-01-28 21:00:00,214581984.0
10,2001-01-28 22:00:00,204725312.0
11,2001-01-28 23:00:00,192483152.0
12,2001-01-29 00:00:00,180535344.0
13,2001-01-29 01:00:00,170822624.0
14,2001-01-29 02:00:00,166552864.0
15,2001-01-29 03:00:00,161763392.0
16,2001-01-29 04:00:00,157155504.0
17,2001-01-29 05:00:00,159759120.0
18,2001-01-29 06:00:00,166597616.0
19,2001-01-29 07:00:00,180695968.0
20,2001-01-29 08:00:00,178999648.0
21,2001-01-29 09:00:00,173435664.0
22,2001-01-29 10:00:00,161765136.0
23,2001-01-29 11:00:00,153059312.0
24,2001-01-29 12:00:00,156385552.0
25,2001-01-29 13:00:00,164670656.0
26,2001-01-29 14:00:00,173604464.0
27,2001-01-29 15:00:00,181606608.0
28,2001-01-29 16:00:00,189021408.0
29,2001-01-29 17:00:00,197477920.0
30,2001-01-29 18:00:00,202534816.0
31,2001-01-29 19:00:00,210793920.0
32,2001-01-29 20:00:00,207416592.0
33,2001-01-29 21:00:00,206009824.0
34,2001-01-29 22:00:00,200762096.0
35,2001-01-29 23:00:00,193342000.0
36,2001-01-30 00:00:00,184284592.0
37,2001-01-30 01:00:00,175595888.0
38,2001-01-30 02:00:00,169294736.0
39,2001-01-30 03:00:00,165284384.0
40,2001-01-30 04:00:00,164051376.0
41,2001-01-30 05:00:00,169172944.0
42,2001-01-30 06:00:00,169589728.0
43,2001-01-30 07:00:00,175858096.0
44,2001-01-30 08:00:00,170519040.0
45,2001-01-30 09:00:00,164853920.0
46,2001-01-30 10:00:00,159004624.0
47,2001-01-30 11:00:00,152018496.0
48,2001-01-30 12:00:00,155341008.0
49,2001-01-30 13:00:00,162399888.0
50,2001-01-30 14:00:00,169634576.0
51,2001-01-30 15:00:00,173151120.0
52,2001-01-30 16:00:00,180519376.0
53,2001-01-30 17:00:00,187308848.0
54,2001-01-30 18:00:00,197646816.0
55,2001-01-30 19:00:00,223611504.0
56,2001-01-30 20:00:00,229034816.0
57,2001-01-30 21:00:00,236416144.0
58,2001-01-30 22:00:00,234847008.0
59,2001-01-30 23:00:00,228106736.0
60,2001-01-31 00:00:00,255124752.0
61,2001-01-31 01:00:00,250483472.0
62,2001-01-31 02:00:00,250672384.0
63,2001-01-31 03:00:00,251277872.0
64,2001-01-31 04:00:00,255254528.0
65,2001-01-31 05:00:00,269206144.0
66,2001-01-31 06:00:00,261916544.0
67,2001-01-31 07:00:00,201653104.0
68,2001-01-31 08:00:00,185093792.0
69,2001-01-31 09:00:00,171125504.0
70,2001-01-31 10:00:00,152457600.0
71,2001-01-31 11:00:00,143694704.0
72,2001-01-31 12:00:00,147368240.0
73,2001-01-31 13:00:00,151283712.0
74,2001-01-31 14:00:00,155775872.0
75,2001-01-31 15:00:00,161168160.0
76,2001-01-31 16:00:00,163691632.0
77,2001-01-31 17:00:00,170181904.0
78,2001-01-31 18:00:00,174351440.0
79,2001-01-31 19:00:00,198570736.0
80,2001-01-31 20:00:00,188824624.0
81,2001-01-31 21:00:00,177940192.0
82,2001-01-31 22:00:00,168580336.0
83,2001-01-31 23:00:00,156239376.0
84,2001-02-01 00:00:00,148530400.0
85,2001-02-01 01:00:00,144433984.0
86,2001-02-01 02:00:00,144110496.0
87,2001-02-01 03:00:00,149922112.0
88,2001-02-01 04:00:00,167039360.0
89,2001-02-01 05:00:00,174365280.0
90,2001-02-01 06:00:00,183142064.0
91,2001-02-01 07:00:00,184020832.0
92,2001-02-01 08:00:00,170539408.0
93,2001-02-01 09:00:00,155342816.0
94,2001-02-01 10:00:00,145355280.0
95,2001-02-01 11:00:00,146914208.0
96,2001-02-01 12:00:00,157201888.0
97,2001-02-01 13:00:00,165688528.0
98,2001-02-01 14:00:00,171593568.0
99,2001-02-01 15:00:00,178213904.0
100,2001-02-01 16:00:00,191267312.0
101,2001-02-01 17:00:00,201147744.0
102,2001-02-01 18:00:00,203642400.0
103,2001-02-01 19:00:00,211822480.0
104,2001-02-01 20:00:00,211484480.0
105,2001-02-01 21:00:00,207337456.0
106,2001-02-01 22:00:00,197223888.0
107,2001-02-01 23:00:00,186414544.0
108,2001-02-02 00:00:00,176718432.0
109,2001-02-02 01:00:00,171648304.0
110,2001-02-02 02:00:00,170515024.0
111,2001-02-02 03:00:00,181181968.0
112,2001-02-02 04:00:00,195792384.0
113,2001-02-02 05:00:00,206691568.0
114,2001-02-02 06:00:00,207724672.0
115,2001-02-02 07:00:00,212247152.0
116,2001-02-02 08:00:00,204395024.0
117,2001-02-02 09:00:00,196641632.0
118,2001-02-02 10:00:00,189123248.0
119,2001-02-02 11:00:00,186369088.0
120,2001-02-02 12:00:00,192107600.0
121,2001-02-02 13:00:00,198111600.0
122,2001-02-02 14:00:00,205985888.0
123,2001-02-02 15:00:00,224452672.0
124,2001-02-02 16:00:00,242760000.0
125,2001-02-02 17:00:00,247644336.0
126,2001-02-02 18:00:00,248494944.0
127,2001-02-02 19:00:00,250559136.0
128,2001-02-02 20:00:00,236743328.0
129,2001-02-02 21:00:00,224986016.0
130,2001-02-02 22:00:00,212358848.0
131,2001-02-02 23:00:00,202563888.0
132,2001-02-03 00:00:00,194759968.0
133,2001-02-03 01:00:00,191360368.0
134,2001-02-03 02:00:00,195590672.0
135,2001-02-03 03:00:00,200059936.0
136,2001-02-03 04:00:00,206448656.0
137,2001-02-03 05:00:00,208270736.0
138,2001-02-03 06:00:00,208535328.0
139,2001-02-03 07:00:00,223230688.0
140,2001-02-03 08:00:00,221192160.0
141,2001-02-03 09:00:00,208558560.0
142,2001-02-03 10:00:00,198657520.0
143,2001-02-03 11:00:00,195841616.0
144,2001-02-03 12:00:00,200466352.0
145,2001-02-03 13:00:00,232158480.0
146,2001-02-03 14:00:00,248499600.0
147,2001-02-03 15:00:00,268958912.0
148,2001-02-03 16:00:00,285020064.0
149,2001-02-03 17:00:00,295662464.0
150,2001-02-03 18:00:00,300301824.0
151,2001-02-03 19:00:00,296979552.0
152,2001-02-03 20:00:00,288980192.0
153,2001-02-03 21:00:00,275118624.0
154,2001-02-03 22:00:00,265248544.0
155,2001-02-03 23:00:00,253709680.0
156,2001-02-04 00:00:00,249969360.0
157,2001-02-04 01:00:00,245900720.0
158,2001-02-04 02:00:00,246261248.0
159,2001-02-04 03:00:00,249513760.0
160,2001-02-04 04:00:00,256635456.0
161,2001-02-04 05:00:00,264829520.0
162,2001-02-04 06:00:00,266969616.0
163,2001-02-04 07:00:00,274058272.0
164,2001-02-04 08:00:00,267860160.0
165,2001-02-04 09:00:00,261093968.0
166,2001-02-04 10:00:00,244386944.0
167,2001-02-04 11:00:00,251662144.0
168,2001-02-04 12:00:00,261592112.0
169,2001-02-04 13:00:00,279679264.0
170,2001-02-04 14:00:00,291910592.0
171,2001-02-04 15:00:00,306856704.0
172,2001-02-04 16:00:00,317620192.0
173,2001-02-04 17:00:00,325788192.0
174,2001-02-04 18:00:00,330083200.0
175,2001-02-04 19:00:00,346388608.0
176,2001-02-04 20:00:00,339311712.0
177,2001-02-04 21:00:00,333319040.0
178,2001-02-04 22:00:00,337863648.0
179,2001-02-04 23:00:00,327506240.0
180,2001-02-05 00:00:00,320140352.0
181,2001-02-05 01:00:00,312058048.0
182,2001-02-05 02:00:00,303605216.0
183,2001-02-05 03:00:00,310374816.0
184,2001-02-05 04:00:00,322656480.0
185,2001-02-05 05:00:00,335951648.0
186,2001-02-05 06:00:00,339474368.0
187,2001-02-05 07:00:00,346961344.0
188,2001-02-05 08:00:00,345269504.0
189,2001-02-05 09:00:00,330941600.0
190,2001-11-29 00:00:00,0.0
191,2001-11-29 01:00:00,0.0
192,2001-11-29 02:00:00,0.0
193,2001-11-29 03:00:00,0.0
194,2001-11-29 04:00:00,0.0
195,2001-11-29 05:00:00,0.0
196,2001-11-29 06:00:00,0.0
197,2001-11-29 07:00:00,0.0
198,2001-11-29 08:00:00,0.0
199,2001-11-29 09:00:00,0.0
200,2001-11-29 10:00:00,0.0
201,2001-11-29 11:00:00,0.0
202,2001-11-29 12:00:00,0.0
203,2001-11-29 13:00:00,0.0
204,2001-11-29 14:00:00,0.0
205,2001-11-29 15:00:00,0.0
206,2001-11-29 16:00:00,0.0
207,2001-11-29 17:00:00,0.0
208,2001-11-29 18:00:00,0.0
209,2001-11-29 19:00:00,0.0
210,2001-11-29 20:00:00,0.0
211,2001-11-29 21:00:00,0.0
212,2001-11-29 22:00:00,0.0
213,2001-11-29 23:00:00,0.0
214,2001-11-30 00:00:00,0.0
215,2001-11-30 01:00:00,0.0
216,2001-11-30 02:00:00,0.0
217,2001-11-30 03:00:00,0.0
218,2001-11-30 04:00:00,0.0
219,2001-11-30 05:00:00,0.0
220,2001-11-30 06:00:00,0.0
221,2001-11-30 07:00:00,0.0
222,2001-11-30 08:00:00,0.0
223,2001-11-30 09:00:00,0.0
224,2001-11-30 10:00:00,0.0
225,2001-11-30 11:00:00,0.0
226,2001-11-30 12:00:00,0.0
227,2001-11-30 13:00:00,0.0
228,2001-11-30 14:00:00,0.0
229,2001-11-30 15:00:00,0.0
230,2001-11-30 16:00:00,0.0
231,2001-11-30 17:00:00,0.0
232,2001-11-30 18:00:00,0.0
233,2001-11-30 19:00:00,37098976.0
234,2001-11-30 20:00:00,36160432.0
235,2001-11-30 21:00:00,36309180.0
236,2001-11-30 22:00:00,37192564.0
237,2001-11-30 23:00:00,37338132.0
238,2001-12-01 00:00:00,40638476.0
239,2001-12-01 01:00:00,43251132.0
240,2001-12-01 02:00:00,47255304.0
241,2001-12-01 03:00:00,52996972.0
242,2001-12-01 04:00:00,58800824.0
243,2001-12-01 05:00:00,62090248.0
244,2001-12-01 06:00:00,59762808.0
245,2001-12-01 07:00:00,59798132.0
246,2001-12-01 08:00:00,50890860.0
247,2001-12-01 09:00:00,50851036.0
248,2001-12-01 10:00:00,56143568.0
249,2001-12-01 11:00:00,60098428.0
250,2001-12-01 12:00:00,63327364.0
251,2001-12-01 13:00:00,66125388.0
252,2001-12-01 14:00:00,68226128.0
253,2001-12-01 15:00:00,68901048.0
254,2001-12-01 16:00:00,71193968.0
255,2001-12-01 17:00:00,74343600.0
256,2001-12-01 18:00:00,75708560.0
257,2001-12-01 19:00:00,87542512.0
258,2001-12-01 20:00:00,81909336.0
259,2001-12-01 21:00:00,75715552.0
260,2001-12-01 22:00:00,67675672.0
261,2001-12-01 23:00:00,55989128.0
262,2001-12-02 00:00:00,54326364.0
263,2001-12-02 01:00:00,59391136.0
264,2001-12-02 02:00:00,61679352.0
265,2001-12-02 03:00:00,70065616.0
266,2001-12-02 04:00:00,75708616.0
267,2001-12-02 05:00:00,87645296.0
268,2001-12-02 06:00:00,85191904.0
269,2001-12-02 07:00:00,87922560.0
270,2001-12-02 08:00:00,79298432.0
271,2001-12-02 09:00:00,75726792.0
272,2001-12-02 10:00:00,76203928.0
273,2001-12-02 11:00:00,81596320.0
274,2001-12-02 12:00:00,92140816.0
275,2001-12-02 13:00:00,98037416.0
276,2001-12-02 14:00:00,104306120.0
277,2001-12-02 15:00:00,112510496.0
278,2001-12-02 16:00:00,116870752.0
279,2001-12-02 17:00:00,123610520.0
280,2001-12-02 18:00:00,128575072.0
281,2001-12-02 19:00:00,129491200.0
282,2001-12-02 20:00:00,119824880.0
283,2001-12-02 21:00:00,112150712.0
284,2001-12-02 22:00:00,106201816.0
285,2001-12-02 23:00:00,105541256.0
286,2001-12-03 00:00:00,107875352.0
287,2001-12-03 01:00:00,114333856.0
288,2001-12-03 02:00:00,120902096.0
289,2001-12-03 03:00:00,125340832.0
290,2001-12-03 04:00:00,130820792.0
291,2001-12-03 05:00:00,134660384.0
292,2001-12-03 06:00:00,129437808.0
293,2001-12-03 07:00:00,133356856.0
294,2001-12-03 08:00:00,121303064.0
295,2001-12-03 09:00:00,121012216.0
296,2001-12-03 10:00:00,125211696.0
297,2001-12-03 11:00:00,130533712.0
298,2001-12-03 12:00:00,133241112.0
299,2001-12-03 13:00:00,136021376.0
300,2001-12-03 14:00:00,137736384.0
301,2001-12-03 15:00:00,141867408.0
302,2001-12-03 16:00:00,145270096.0
303,2001-12-03 17:00:00,147225856.0
304,2001-12-03 18:00:00,146137472.0
305,2001-12-03 19:00:00,159562496.0
306,2001-12-03 20:00:00,152899264.0
307,2001-12-03 21:00:00,150403840.0
308,2001-12-03 22:00:00,142106576.0
309,2001-12-03 23:00:00,137797344.0
310,2001-12-04 00:00:00,137395648.0
311,2001-12-04 01:00:00,140911072.0
312,2001-12-04 02:00:00,146735584.0
313,2001-12-04 03:00:00,151961328.0
314,2001-12-04 04:00:00,158993424.0
315,2001-12-04 05:00:00,168756720.0
316,2001-12-04 06:00:00,164228976.0
317,2001-12-04 07:00:00,179217360.0
318,2001-12-04 08:00:00,175096784.0
319,2001-12-04 09:00:00,168767584.0
320,2001-12-04 10:00:00,164434432.0
321,2001-12-04 11:00:00,167776176.0
322,2001-12-04 12:00:00,173220496.0
323,2001-12-04 13:00:00,178337184.0
324,2001-12-04 14:00:00,176676176.0
325,2001-12-04 15:00:00,178449040.0
326,2001-12-04 16:00:00,180892080.0
327,2001-12-04 17:00:00,178683744.0
328,2001-12-04 18:00:00,175128112.0
329,2001-12-04 19:00:00,192541696.0
330,2001-12-04 20:00:00,187023472.0
331,2001-12-04 21:00:00,182717200.0
332,2001-12-04 22:00:00,176657408.0
333,2001-12-04 23:00:00,170755312.0
334,2001-12-05 00:00:00,166211824.0
335,2001-12-05 01:00:00,168972800.0
336,2001-12-05 02:00:00,175173264.0
337,2001-12-05 03:00:00,181357248.0
338,2001-12-05 04:00:00,192863504.0
339,2001-12-05 05:00:00,193120304.0
340,2001-12-05 06:00:00,189609728.0
341,2001-12-05 07:00:00,211783504.0
342,2001-12-05 08:00:00,200632096.0
343,2001-12-05 09:00:00,197758752.0
344,2001-12-05 10:00:00,196695344.0
345,2001-12-05 11:00:00,193203424.0
346,2001-12-05 12:00:00,191102320.0
347,2001-12-05 13:00:00,194765104.0
348,2001-12-05 14:00:00,205815152.0
349,2001-12-05 15:00:00,207966256.0
350,2001-12-05 16:00:00,207373488.0
351,2001-12-05 17:00:00,206221520.0
352,2001-12-05 18:00:00,206597408.0
353,2001-12-05 19:00:00,233090144.0
354,2001-12-05 20:00:00,223416320.0
355,2001-12-05 21:00:00,221214736.0
356,2001-12-05 22:00:00,213564416.0
357,2001-12-05 23:00:00,206845008.0
358,2001-12-06 00:00:00,204711104.0
359,2001-12-06 01:00:00,210183328.0
360,2001-12-06 02:00:00,215928688.0
361,2001-12-06 03:00:00,225709024.0
362,2001-12-06 04:00:00,232596272.0
363,2001-12-06 05:00:00,233378096.0
364,2001-12-06 06:00:00,233909840.0
365,2001-12-06 07:00:00,229768352.0
366,2001-12-06 08:00:00,220587120.0
367,2001-12-06 09:00:00,214910080.0
368,2001-12-06 10:00:00,210603792.0
369,2001-12-06 11:00:00,210699520.0
370,2001-12-06 12:00:00,214349040.0
371,2001-12-06 13:00:00,220068272.0
372,2001-12-06 14:00:00,228810848.0
373,2001-12-06 15:00:00,233875104.0
374,2001-12-06 16:00:00,240030128.0
375,2001-12-06 17:00:00,239568912.0
376,2001-12-06 18:00:00,232710144.0
377,2001-12-06 19:00:00,251679568.0
378,2001-12-06 20:00:00,239467808.0
379,2001-12-06 21:00:00,233326336.0
380,2001-12-06 22:00:00,224490992.0
381,2001-12-06 23:00:00,213135248.0
382,2001-12-07 00:00:00,206233072.0
383,2001-12-07 01:00:00,208773536.0
384,2001-12-07 02:00:00,212094288.0
385,2001-12-07 03:00:00,222527456.0
386,2001-12-07 04:00:00,231469024.0
387,2001-12-07 05:00:00,225659152.0
388,2001-12-07 06:00:00,229192000.0
389,2001-12-07 07:00:00,231611968.0
390,2001-12-07 08:00:00,226271056.0
391,2001-12-07 09:00:00,225133280.0
392,2001-12-07 10:00:00,226402592.0
393,2001-12-07 11:00:00,229602688.0
394,2001-12-07 12:00:00,237226128.0
395,2001-12-07 13:00:00,243542080.0
396,2001-12-07 14:00:00,255364672.0
397,2001-12-07 15:00:00,266320752.0
398,2001-12-07 16:00:00,266957168.0
399,2001-12-07 17:00:00,266131568.0
400,2001-12-07 18:00:00,263282336.0
401,2001-12-07 19:00:00,289102432.0
402,2001-12-07 20:00:00,275012672.0
403,2001-12-07 21:00:00,265359600.0
404,2001-12-07 22:00:00,255524144.0
405,2001-12-07 23:00:00,249433664.0
406,2001-12-08 00:00:00,197831888.0
407,2001-12-08 01:00:00,199124096.0
408,2001-12-08 02:00:00,197724176.0
409,2001-12-08 03:00:00,195781008.0
410,2001-12-08 04:00:00,195756880.0
411,2001-12-08 05:00:00,193916224.0
412,2001-12-08 06:00:00,186779216.0
413,2001-12-08 07:00:00,188801216.0
414,2001-12-08 08:00:00,172740848.0
415,2001-12-08 09:00:00,169933824.0
416,2001-12-08 10:00:00,176124848.0
417,2001-12-08 11:00:00,174453248.0
418,2001-12-08 12:00:00,172955776.0
419,2001-12-08 13:00:00,174613136.0
420,2001-12-08 14:00:00,181149552.0
421,2001-12-08 15:00:00,182928064.0
422,2001-12-08 16:00:00,181846384.0
423,2001-12-08 17:00:00,174414160.0
424,2001-12-08 18:00:00,161948896.0
425,2001-12-08 19:00:00,162386592.0
426,2001-12-08 20:00:00,154733280.0
427,2001-12-08 21:00:00,143306576.0
428,2001-12-08 22:00:00,135994912.0
429,2001-12-08 23:00:00,137024464.0
430,2001-12-09 00:00:00,140837360.0
431,2001-12-09 01:00:00,141054752.0
432,2001-12-09 02:00:00,137721328.0
433,2001-12-09 03:00:00,135550368.0
434,2001-12-09 04:00:00,137115008.0
435,2001-12-09 05:00:00,141250336.0
436,2001-12-09 06:00:00,134828144.0
437,2001-12-09 07:00:00,156359232.0
438,2001-12-09 08:00:00,151367680.0
439,2001-12-09 09:00:00,152637440.0
440,2001-12-09 10:00:00,160311920.0
441,2001-12-09 11:00:00,169174880.0
442,2001-12-09 12:00:00,178544736.0
443,2001-12-09 13:00:00,187471568.0
444,2001-12-09 14:00:00,196083792.0
445,2001-12-09 15:00:00,199608336.0
446,2001-12-09 16:00:00,201409888.0
447,2001-12-09 17:00:00,199697472.0
448,2001-12-09 18:00:00,196921920.0
449,2001-12-09 19:00:00,225220656.0
450,2001-12-09 20:00:00,213460768.0
451,2001-12-09 21:00:00,214619616.0
452,2001-12-09 22:00:00,216228368.0
453,2001-12-09 23:00:00,212752960.0
454,2001-12-10 00:00:00,205244752.0
455,2001-12-10 01:00:00,200770864.0
456,2001-12-10 02:00:00,199805232.0
457,2001-12-10 03:00:00,199902288.0
458,2001-12-10 04:00:00,204110928.0
459,2001-12-10 05:00:00,205998864.0
460,2001-12-10 06:00:00,200668672.0
461,2001-12-10 07:00:00,207634176.0
462,2001-12-10 08:00:00,191577488.0
463,2001-12-10 09:00:00,192132528.0
464,2001-12-10 10:00:00,190986080.0
465,2001-12-10 11:00:00,191013168.0
466,2001-12-10 12:00:00,191129472.0
467,2001-12-10 13:00:00,189248256.0
468,2001-12-10 14:00:00,191601872.0
469,2001-12-10 15:00:00,196102160.0
470,2001-12-10 16:00:00,198548064.0
471,2001-12-10 17:00:00,198171776.0
472,2001-12-10 18:00:00,194637776.0
473,2001-12-10 19:00:00,193642816.0
474,2001-12-10 20:00:00,185455216.0
475,2001-12-10 21:00:00,180704720.0
476,2001-12-10 22:00:00,177026656.0
477,2001-12-10 23:00:00,169794304.0
478,2001-12-11 00:00:00,166216960.0
479,2001-12-11 01:00:00,167511888.0
480,2001-12-11 02:00:00,149830192.0
481,2001-12-11 03:00:00,151081904.0
482,2001-12-11 04:00:00,155489200.0
483,2001-12-11 05:00:00,154884336.0
484,2001-12-11 06:00:00,151967200.0
485,2001-12-11 07:00:00,156616224.0
486,2001-12-11 08:00:00,147122304.0
487,2001-12-11 09:00:00,148083824.0
488,2001-12-11 10:00:00,154389776.0
489,2001-12-11 11:00:00,163788400.0
490,2001-12-11 12:00:00,169777536.0
491,2001-12-11 13:00:00,182474928.0
492,2001-12-11 14:00:00,196186912.0
493,2001-12-11 15:00:00,206569776.0
494,2001-12-11 16:00:00,204490368.0
495,2001-12-11 17:00:00,200190096.0
496,2001-12-11 18:00:00,193741456.0
497,2001-12-11 19:00:00,214658912.0
498,2001-12-11 20:00:00,203443152.0
499,2001-12-11 21:00:00,199991584.0
500,2001-12-11 22:00:00,201731968.0
501,2001-12-11 23:00:00,203127008.0
502,2001-12-12 00:00:00,200335504.0
503,2001-12-12 01:00:00,201894592.0
504,2001-12-12 02:00:00,201700784.0
505,2001-12-12 03:00:00,197888160.0
506,2001-12-12 04:00:00,197107888.0
507,2001-12-12 05:00:00,192513072.0
508,2001-12-12 06:00:00,186386704.0
509,2001-12-12 07:00:00,190431216.0
510,2001-12-12 08:00:00,186447168.0
511,2001-12-12 09:00:00,188283696.0
512,2001-12-12 10:00:00,189422000.0
513,2001-12-12 11:00:00,191013440.0
514,2001-12-12 12:00:00,195685872.0
515,2001-12-12 13:00:00,202932240.0
516,2001-12-12 14:00:00,209194576.0
517,2001-12-12 15:00:00,209645472.0
518,2001-12-12 16:00:00,209506864.0
519,2001-12-12 17:00:00,210506832.0
520,2001-12-12 18:00:00,301784000.0
521,2001-12-12 19:00:00,320851232.0
522,2001-12-12 20:00:00,312130016.0
523,2001-12-12 21:00:00,301345600.0
524,2001-12-12 22:00:00,291964736.0
525,2001-12-12 23:00:00,284567808.0
526,2001-12-13 00:00:00,281085664.0
527,2001-12-13 01:00:00,280653696.0
528,2001-12-13 02:00:00,276226016.0
529,2001-12-13 03:00:00,269051840.0
530,2001-12-13 04:00:00,258271024.0
531,2001-12-13 05:00:00,242274816.0
532,2001-12-13 06:00:00,229017520.0
533,2001-12-13 07:00:00,235352304.0
534,2001-12-13 08:00:00,229365152.0
535,2001-12-13 09:00:00,229021168.0
536,2001-12-13 10:00:00,231948080.0
537,2001-12-13 11:00:00,237284688.0
538,2001-12-13 12:00:00,241475680.0
539,2001-12-13 13:00:00,249050288.0
540,2001-12-13 14:00:00,253357824.0
541,2001-12-13 15:00:00,255419376.0
542,2001-12-13 16:00:00,255417600.0
543,2001-12-13 17:00:00,249192720.0
544,2001-12-13 18:00:00,240791792.0
545,2001-12-13 19:00:00,257191360.0
546,2001-12-13 20:00:00,243401872.0
547,2001-12-13 21:00:00,233958176.0
548,2001-12-13 22:00:00,226683600.0
549,2001-12-13 23:00:00,221040624.0
550,2001-12-14 00:00:00,218453840.0
551,2001-12-14 01:00:00,216219984.0
552,2001-12-14 02:00:00,217218816.0
553,2001-12-14 03:00:00,221298864.0
554,2001-12-14 04:00:00,224898992.0
555,2001-12-14 05:00:00,228104544.0
556,2001-12-14 06:00:00,235826016.0
557,2001-12-14 07:00:00,263790976.0
558,2001-12-14 08:00:00,266745824.0
559,2001-12-14 09:00:00,271086688.0
560,2001-12-14 10:00:00,277123968.0
561,2001-12-14 11:00:00,286812512.0
562,2001-12-14 12:00:00,299904128.0
563,2001-12-14 13:00:00,311548096.0
564,2001-12-14 14:00:00,323704224.0
565,2001-12-14 15:00:00,329788352.0
566,2001-12-14 16:00:00,330891744.0
567,2001-12-14 17:00:00,320543200.0
568,2001-12-14 18:00:00,310460032.0
569,2001-12-14 19:00:00,331007232.0
570,2001-12-14 20:00:00,309258944.0
571,2001-12-14 21:00:00,291970240.0
572,2001-12-14 22:00:00,279651136.0
573,2001-12-14 23:00:00,269223424.0
574,2001-12-15 00:00:00,258953472.0
575,2001-12-15 01:00:00,249671968.0
576,2001-12-15 02:00:00,240500240.0
577,2001-12-15 03:00:00,233044528.0
578,2001-12-15 04:00:00,223784128.0
579,2001-12-15 05:00:00,215491344.0
580,2001-12-15 06:00:00,207191120.0
581,2001-12-15 07:00:00,215424336.0
582,2001-12-15 08:00:00,214720880.0
583,2001-12-15 09:00:00,212588576.0
584,2001-12-15 10:00:00,214859344.0
585,2001-12-15 11:00:00,221494400.0
586,2001-12-15 12:00:00,229319536.0
587,2001-12-15 13:00:00,236403376.0
588,2001-12-15 14:00:00,240993104.0
589,2001-12-15 15:00:00,245243632.0
590,2001-12-15 16:00:00,248802240.0
591,2001-12-15 17:00:00,244699488.0
592,2001-12-15 18:00:00,234456144.0
593,2001-12-15 19:00:00,237398368.0
594,2001-12-15 20:00:00,220875328.0
595,2001-12-15 21:00:00,212372048.0
596,2001-12-15 22:00:00,208199584.0
597,2001-12-15 23:00:00,205162528.0
598,2001-12-16 00:00:00,205424896.0
599,2001-12-16 01:00:00,203853248.0
600,2001-12-16 02:00:00,199370080.0
601,2001-12-16 03:00:00,193662928.0
602,2001-12-16 04:00:00,190335600.0
603,2001-12-16 05:00:00,187491664.0
604,2001-12-16 06:00:00,182675440.0
605,2001-12-16 07:00:00,191703936.0
606,2001-12-16 08:00:00,192777520.0
607,2001-12-16 09:00:00,197693328.0
608,2001-12-16 10:00:00,200476752.0
609,2001-12-16 11:00:00,208759712.0
610,2001-12-16 12:00:00,225601600.0
611,2001-12-16 13:00:00,236541424.0
612,2001-12-16 14:00:00,249929168.0
613,2001-12-16 15:00:00,253185536.0
614,2001-12-16 16:00:00,252039952.0
615,2001-12-16 17:00:00,250414672.0
616,2001-12-16 18:00:00,252438784.0
617,2001-12-16 19:00:00,266406624.0
618,2001-12-16 20:00:00,254568000.0
619,2001-12-16 21:00:00,247130592.0
620,2001-12-16 22:00:00,237564144.0
621,2001-12-16 23:00:00,231863280.0
622,2001-12-17 00:00:00,220809120.0
623,2001-12-17 01:00:00,207782912.0
624,2001-12-17 02:00:00,203722480.0
625,2001-12-17 03:00:00,200089008.0
626,2001-12-17 04:00:00,194294992.0
627,2001-12-17 05:00:00,185156240.0
628,2001-12-17 06:00:00,180791296.0
629,2001-12-17 07:00:00,199141952.0
630,2001-12-17 08:00:00,193515632.0
631,2001-12-17 09:00:00,202858192.0
632,2001-12-17 10:00:00,217588320.0
633,2001-12-17 11:00:00,228552832.0
634,2001-12-17 12:00:00,236633520.0
635,2001-12-17 13:00:00,247012272.0
636,2001-12-17 14:00:00,250451088.0
637,2001-12-17 15:00:00,253238400.0
638,2001-12-17 16:00:00,254714080.0
639,2001-12-17 17:00:00,253048560.0
640,2001-12-17 18:00:00,241609216.0
641,2001-12-17 19:00:00,243274880.0
642,2001-12-17 20:00:00,231844560.0
643,2001-12-17 21:00:00,224167072.0
644,2001-12-17 22:00:00,217716016.0
645,2001-12-20 22:00:00,328138784.0
646,2001-12-20 23:00:00,316276768.0
647,2001-12-21 00:00:00,304626048.0
648,2001-12-21 01:00:00,298288032.0
649,2001-12-21 02:00:00,300605312.0
650,2001-12-21 03:00:00,305846688.0
651,2001-12-21 04:00:00,310706016.0
652,2001-12-21 05:00:00,317064928.0
653,2001-12-21 06:00:00,326724576.0
654,2001-12-21 07:00:00,323971328.0
655,2001-12-21 08:00:00,318327968.0
656,2001-12-21 09:00:00,324924416.0
657,2001-12-21 10:00:00,331202944.0
658,2001-12-21 11:00:00,335657088.0
659,2001-12-21 12:00:00,349643392.0
660,2001-12-21 13:00:00,362043872.0
661,2001-12-21 14:00:00,369654592.0
662,2001-12-21 15:00:00,378638976.0
663,2001-12-21 16:00:00,380304064.0
664,2001-12-21 17:00:00,373919872.0
665,2001-12-21 18:00:00,359594176.0
666,2001-12-21 19:00:00,360119456.0
667,2001-12-21 20:00:00,353985792.0
668,2001-12-21 21:00:00,345556224.0
669,2001-12-21 22:00:00,337568576.0
